Comment ID,Search Topic,Video Title,Video ID,Published Date,Comment,Annotator 1 Label,Annotator 2 Label,Final Label
9557,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Hi bro helth cere bagge nanage tiliyutilla nivu helfe madi nanu madisuttene,Neutral,Neutral,Neutral
9559,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,"Dr, bro ಮೀಸೆ ಚಿಗುರೊಕು ಮುಂಚೆ ಎಲ್ಲಿಗೆ ಹೋಗಿದ್ದೀರ",Neutral,Neutral,Neutral
9560,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Dr bro ivaga vedio ಮಾಡೋದ್ ಕಡಿಮೆ ಮಾಡಿ busines mele focus madtavre,Neutral,Neutral,Neutral
9562,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನೇಪಾಳ ಕೂಡ 2007 ರಿಂದ ಜಾತ್ಯತೀತ ರಾಷ್ಟ್ರವಾಗಿದ್ದು ಹಿಂದೂ ರಾಷ್ಟ್ರವಲ್ಲ Even Nepal is a secular country from 2007 not a Hindu country,Neutral,Neutral,Neutral
9563,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಬಲ್ಲ ನನ್ನ ಮಗಾ ದೇವ್ರು advertising,Offensive,Offensive,Offensive
9564,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಮಹಾಕುಂಭಮೇಳ ಒಂದು ಬ್ಲಾಗ್ pls,Neutral,Neutral,Neutral
9566,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Namskara bro nim ond ond video gu nav ond movie ge kadange kaitivi devru video bega upload madi thumba Dina agoytu ond q&a video madi,Neutral,Neutral,Neutral
9567,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Love from ಉತ್ತರ ಕರ್ನಾಟಕ ️‍,Neutral,Neutral,Neutral
9568,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Bro ninge iro kannad abhiman namma kpsc ge illa and siddaramahyanugu illa,Offensive,Offensive,Offensive
9569,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಬ್ರೋ jump ಮಾಡೋವಾಗ ಬೀಜ..... ಬಂದ್ ಹಾಗೆ ಆಗುತ್ತೆ ಅಲ್ವಾ,Offensive,Offensive,Offensive
9570,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಸ್ವಲ್ಪ ದೊಡ್ಡ ವಿಡಿಯೋ ಮಾಡಿ bro,Neutral,Neutral,Neutral
9572,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನಾನು ತುಂಬಾ ದಿನದಿಂದ ನಿನ್ನನು ಮಿಸ್ ಮಾಡ್ತಾ ಇದ್ದೆ ಹೇಗೆ ಇದೀಯಾ ನಯ್ಸ ಲೋಗ್ brother take care,Neutral,Neutral,Neutral
9576,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಬ್ರೋ ಒನ್ ಸಲ ಮಾನಸ ಸರೋವರ near ಕರ್ಕೊಂಡು ಹೋಗು ಪ್ಲೀಸ್,Neutral,Neutral,Neutral
9578,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Dr ಬ್ರೋ. …… ಯಾಕಿಷ್ಟು ವಿಳಂಬ ತಡ ಮಾಡ್ತೀರ ಒಂದು ವಿಡಿಯೋ ಮಾಡೋಕೆ….. last 2yrs …. ತುಂಬಾ fast ಇದ್ರಿ ನೀವು,Neutral,Neutral,Neutral
9580,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ದಯವಿಟ್ಟು next ಟೈಮ್ ಮಾನಸ ಸರೋವರ ಮತ್ತು ಕೈಲಾಸ ಪರ್ವತ ದ ಪ್ರವಾಸ ಮಾಡ್ರಿ....,Neutral,Neutral,Neutral
9581,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಕುಂಭ ಮೇಳ vlog ಮಾಡಿ ಅಣ್ಣ,Neutral,Neutral,Neutral
9582,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಕುಂಭಮೇಳ explore ಮಾಡಿ bro,Neutral,Neutral,Neutral
9583,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Bro ತಿನ್ನುವ ವಿಷ್ಯ ಅವರವರಗೆ ಬಿಟ್ಟಿದ್ದು ನೀವು ಅದರ ಬಗ್ಗೇ ಮಾತನಾಡಬೇಡಿ pls bro ನಾನು ಕೂಡಾ ನನ್ವೆಜ್ ಬ್ರೋ,Neutral,Neutral,Neutral
9584,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,"Namaste, vedio superb but one request ede vedio bega mugitu anistu please innu swalpa long vedio madi firstin thara bcz nim vedio goskara navu wait madtirtivi bega mugadre bejar agatte Thank you",Neutral,Neutral,Neutral
9586,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಮಕರ ಸಂಕ್ರಾಂತಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಗಗನ್ ಸರ್️....i am waiting for your video ....love you so much sir,Neutral,Neutral,Neutral
9587,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Brother ನಿಮ್ಮ ವಿಡಿಯೋ ನೋಡತಾ ಇದ್ರೆ ಇನ್ನು ನೋಡಬೇಕು ನೋಡಬೇಕು ಅನಸುತ್ತೆ.ಎಷ್ಟು ಬೇಗ video ಮುಗಿತು ಅನಸುತ್ತೆ,Neutral,Neutral,Neutral
9588,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,D boss fan's dr bro video ನೋಡಿದ್ರೆ ಲೈಕ್ ಮಾಡಿ plz d boss ಅಭಿಮಾನಿ ಸಪೋರ್ಟ್ ಮಾಡ್ತೀವಿ ಅನ್ನೋ ಚಿಕ್ಕ ಪ್ರಯತ್ನ ಅಷ್ಟೇ,Neutral,Neutral,Neutral
9591,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನಾನು ಆರ್ಮಿ ಇದ್ದಾಗ e ವೆಲೇಜ್ hogidde dear bro im from gokak,Neutral,Neutral,Neutral
9592,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಬಂದ ಬಂದ ಎಯ್ಯಿ ಏನ್ ಗುರು ಹಾಂಗ್ ಎಗ್ರ್ಬಿಟ್ಟೆ ಬಂದ ತಕ್ಷಣ ‍️️ . ನಾನು ಟ್ರೈ ಮಾಡ್ತಿನಿ next ಪಕ್ಕ ನೀನೆ inspiration. ಏನಾದ್ರು ಆದ್ರೆ ನೀನೆ ಹೇಳ್ದಲ್ಲ insurance ಇದ್ದೇ ಇದೇ.,Neutral,Neutral,Neutral
9593,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನಮಸ್ಕಾರ ನಾನಾ subcribe ಮಾದ್ರಿ please,Neutral,Neutral,Neutral
9594,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಕುಂಭಮೇಳ vidio madu bro,Neutral,Neutral,Neutral
9596,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Bro ಆ ಮೇಕೆ Bgm ಸಕ್ಕತ್ತಾಗಿತ್ತು,Neutral,Neutral,Neutral
9597,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನಿಮಗೆ ಮಕರ ಸಂಕ್ರಾಂತಿಯ ಶುಭಾಶಯಗಳು From hubballi,Neutral,Neutral,Neutral
9600,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ತಾಳ್ಮೆ ನಿಮ್ಮ ತಾಳ್ಮೆ . Dr' broo,Neutral,Neutral,Neutral
9602,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Dr bro ಅವರೇ ನಿಮ್ಮ ವಿಡಿಯೋ ಬರ್ತಾ ಇಲ್ಲಾ ನಿಮ್ಮ ವಿಡಿಯೋ ಗಾಗಿ ನಾವು ಕಾಯಿತಾ ಇರ್ತಿವಿ ನಾವು ನಿಮ್ಮ ಫ್ಯಾನ್,Neutral,Neutral,Neutral
9604,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಲವ್ ಯು ಬ್ರೋ REPLY PLECE,Neutral,Neutral,Neutral
9608,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Dr bro ಮ್ಯಾರೇಜ್ ಬಟನ್,Neutral,Neutral,Neutral
9609,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Bro nange ondu confuse ಎಲ್ಲ ಕಡೆ ನೀವು ಒಬ್ಬರೆ ಹೋಗ್ತೀರಾ ಕುತೂಹಲ ಇದೆ ರಿಪ್ಲೇ ಮಾಡು ಸಹೋದರ,Neutral,Neutral,Neutral
9611,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಇಂದು ಸಂಕ್ರಾಂತಿ ಈವತ್ತು 2 ಘಟನೆ ನಡಿತು ಒಂದು ನಮ್ dr bro ಅವರು ಪೋಸ್ಟ್ ಮಾಡಿದ್ರು ಮತ್ತೆ ಒಂದು ಕರುನಾಡ BOX OFFICE SULTAN D BOSS ಅವ್ರು ಪೋಸ್ಟ್ ಮಾಡಿದ್ರು ️,Neutral,Neutral,Neutral
9612,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಮೀಸೆ ಬಂದಿದೆ dr bro ಗೆ ..ದೊಡ್ಡವನು ಆಗಿದ್ದಾನೆ,Neutral,Neutral,Neutral
9613,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Happy ಮಕರ ಸಂಕ್ರಾಂತಿ Dr bro,Neutral,Neutral,Neutral
9614,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Inta jagadalli mane irbeku yav mobile illa network iralla yeshtu chanda life real jeevana madtudare avru naavugalu bari mobile nalli jeevana madtideve .. thanks gagan bro,Neutral,Neutral,Neutral
9615,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Happy ಸಂಕ್ರಾಂತಿ Dr bro,Neutral,Neutral,Neutral
9616,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಮಕರ ಸಂಕ್ರಾಂತಿಯ ಶುಭಾಶಯಗಳು dr bro,Neutral,Neutral,Neutral
9617,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಸಂಕ್ರಾಂತಿ ಹಬ್ಬದ ಶುಭಾಶಯ bro,Neutral,Neutral,Neutral
9621,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Dr Bro ವೀಡಿಯೊ ಗೆ ಯಾರೆಲ್ಲ ಕಾಯ್ತಾ ಇದ್ರಿ️,Neutral,Neutral,Neutral
9622,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಚುರ್ ಚುರೇ ಮೀಸೆ ಬರ್ತವೆ dr bro,Neutral,Neutral,Neutral
9623,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನಮ್ಮ ದೇಶದಲ್ಲೂ ಬಿಳಿ ಬಟ್ಟೆ ಜನಗಳಿಂದ ಸಾಕಾಗಿದೆ bro,Neutral,Neutral,Neutral
9624,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನಾನೂ ಈ ವಿಡಿಯೋ ನೋಡು ಮುಗ್ಸೋದ್ರಲ್ಲಿಗೆ 3.5 ಕೆ likes 10k ಮೇಲೆ views ಜಾಸ್ತಿ ಆಗಿದೆ ಲೈಕ್ಸ್ ಜಾಸ್ತಿ ಆಗಿದೆ,Neutral,Neutral,Neutral
9626,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Bro please ನಾನು ನಿಮ್ಮ ಹತ್ರ ಮಾತನಾಡಲು ಅವಕಾಶ ಕೊಡಿ ಬ್ರೋ.,Neutral,Neutral,Neutral
9627,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಒಂದೊಳ್ಳೆ ಸಿನಿಮಾ ನೋಡಿದ ಅನುಭವ ನಿಮ್ಮ vlog ನೋಡ್ತಾ ಇದ್ರೆ..,Neutral,Neutral,Neutral
9628,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಬ್ರೋ ಕುಂಭ ಮೇಳ explore ಮಾಡ್ಬೇಕಿತ್ತು,Neutral,Neutral,Neutral
9629,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನಮಸ್ಕಾರ ದೇವ್ರು I love u️,Neutral,Neutral,Neutral
9631,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಕುಂಭ ಮೇಳ vlog ಮಾಡಿ ಬ್ರದರ್,Neutral,Neutral,Neutral
9634,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Bro all languages options ಇಡಿ.. world alli ಎಲ್ಲರೂ ನಿಮ್ಮ vlogs nodli,Neutral,Neutral,Neutral
9635,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಸಂಕ್ರಾಂತಿ ಹಬ್ಬದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು Dr Bro️,Neutral,Neutral,Neutral
9636,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಮಕರ ಸಂಕ್ರಾಂತಿಯ ಶುಭಾಶಯಗಳು Bro,Neutral,Neutral,Neutral
9637,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಥೂ ಏನ್ ಕರ್ಮನೋ ಧರಿದ್ರ . Bro,Offensive,Offensive,Offensive
9639,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,"ಏನ್ DR Bro ಅಣ್ಣ, ಇಸ್ಟ್ ದಿನ ನರಕ ತೋರಿಸಿ , ಈಗ ಸ್ವರ್ಗ ತೊರಸ್ಟಿದಿರ ಬ್ರೋ",Offensive,Offensive,Offensive
9640,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Dr.Bro pride of ಕನ್ನಡಿಗಾಸ್....Do more and more videos Brother,Neutral,Neutral,Neutral
9643,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಮಕರ ಸಂಕ್ರಾಂತಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು devru,Neutral,Neutral,Neutral
9645,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Namskara Devru.. ಸಂಕ್ರಾಂತಿಯ ಶುಭಾಶಯಗಳು,Neutral,Neutral,Neutral
9646,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಸಂಕ್ರಾಂತಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು bro...,Neutral,Neutral,Neutral
9647,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ನಮಸ್ಕಾರ ದೇವ್ರು Love from ಹೊಸಪೇಟೆ,Neutral,Neutral,Neutral
9648,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,ಸಂಕ್ರಾಂತಿ ಹಬ್ಬದ ಹಾರ್ಧಿಕ ಶಭಾಶಯಗಳು Dr Bro,Neutral,Neutral,Neutral
9650,Dr Bro,Official ಹಿಂದೂ🔥 ದೇಶದಲ್ಲಿರೋ🇳🇵ಈ ಜಾಗ ನೀವು ನೋಡೇ ಇರಲ್ಲ❌ Dr Bro,NFoyfSO0KYo,2025-01-14T13:43:58Z,Dr .Bro ಅಭಿಮಾನಿಗಳು ಲೈಕ್ ಮಾಡಿ >>,Neutral,Neutral,Neutral
9651,Dr Bro,ಅತ್ಯಂತ ಅಪಾಯಕಾರಿ ದೇಶಕ್ಕೆ ಸುಸ್ವಾಗತ 🇸🇸South Sudan | Dr Bro,SC8IrdGqEJA,2023-07-11T10:31:57Z,ಯೂಸಲೆಸ್ ವೀಡಿಯೋ ಮಾಡಿ ಹಣ ಗಳಿಸೋರೆ ಹೆಚ್ಚಿರುವ ಈ ಕಾಲದಲ್ಲಿ ನಿಮ್ಮಂತವರು ವಿರಳ You are great sir,Offensive,Offensive,Offensive
9652,Dr Bro,ಅತ್ಯಂತ ಅಪಾಯಕಾರಿ ದೇಶಕ್ಕೆ ಸುಸ್ವಾಗತ 🇸🇸South Sudan | Dr Bro,SC8IrdGqEJA,2023-07-11T10:31:57Z,India dalle bhal asta janakku desh da bagge gott illa bere desh bagge nodi yen prayojana,Hate Speech,Hate Speech,Hate Speech
